X,Y,NUME,JUDET,JUDET AUTO,POPULATIE (in 2002),REGIUNE
21.97,45.86,Cladova,Timis,TM,537,Vest
21.23,45.91,Cornesti,Timis,TM,537,Vest
21,45.49,Crai Nou,Timis,TM,536,Vest
21.16,45.37,Soca,Timis,TM,535,Vest
22.25,45.87,Sintesti,Timis,TM,534,Vest
20.5,45.96,Teremia Mica,Timis,TM,532,Vest
22,45.84,Leucusesti,Timis,TM,531,Vest
21.07,45.43,Dolat,Timis,TM,528,Vest
22.02,45.81,Jupani,Timis,TM,526,Vest
21.73,45.8,Sanovita,Timis,TM,524,Vest
21.31,45.92,Murani,Timis,TM,523,Vest
21.16,45.54,Obad,Timis,TM,522,Vest
21.88,45.82,Bodo,Timis,TM,521,Vest
20.93,45.67,Rauti,Timis,TM,520,Vest
20.86,45.91,Uihei,Timis,TM,511,Vest
21.81,45.55,Visag,Timis,TM,507,Vest
20.59,45.88,Lunga,Timis,TM,506,Vest
20.38,46.13,Cherestur,Timis,TM,503,Vest
21.43,45.58,Berini,Timis,TM,495,Vest
21.48,45.97,Remetea Mica,Timis,TM,487,Vest
21.8,45.71,Jabar,Timis,TM,486,Vest
22.21,45.85,Batesti,Timis,TM,485,Vest
21.3,45.5,Folea,Timis,TM,485,Vest
21.13,45.33,Partos,Timis,TM,480,Vest
22.31,45.85,Cosava,Timis,TM,478,Vest
21.96,45.8,Cliciova,Timis,TM,477,Vest
22.23,45.75,Gladna Romana,Timis,TM,477,Vest
22.31,45.72,Luncanii de Jos,Timis,TM,477,Vest
21.52,45.86,Herneacova,Timis,TM,472,Vest
21.7,45.71,Ficatar,Timis,TM,467,Vest
21.44,45.7,Dragsina,Timis,TM,466,Vest
20.88,45.47,Cruceni,Timis,TM,464,Vest
21.67,45.71,Dragoiesti,Timis,TM,464,Vest
21.38,45.34,Butin,Timis,TM,463,Vest
21.9,45.64,Victor Vlad Delamarina,Timis,TM,463,Vest
21.06,45.52,Macedonia,Timis,TM,462,Vest
21.57,45.87,Stanciova,Timis,TM,453,Vest
21.58,45.79,Sustra,Timis,TM,451,Vest
22.07,45.8,Traian Vuia,Timis,TM,451,Vest
21.83,45.82,Targoviste,Timis,TM,450,Vest
21.51,45.62,Vucova,Timis,TM,432,Vest
21.99,45.91,Ohaba Lunga,Timis,TM,418,Vest
22.05,45.86,Remetea-Lunca,Timis,TM,418,Vest
22,45.8,Susani,Timis,TM,417,Vest
22.1,45.77,Surducu Mic,Timis,TM,415,Vest
21.44,45.36,Semlacu Mare,Timis,TM,409,Vest
21.3,45.38,Rovinita Mare,Timis,TM,402,Vest
21.93,45.83,Cutina,Timis,TM,396,Vest
21.8,45.67,Hodos,Timis,TM,396,Vest
22.15,45.83,Begheiu Mic,Timis,TM,394,Vest
22.31,45.78,Tomesti,Timis,TM,393,Vest
21.95,45.54,Dragomiresti,Timis,TM,383,Vest
22.03,45.65,Ciresu,Timis,TM,372,Vest
21.97,45.68,Tapia,Timis,TM,372,Vest
22.02,45.72,Poganesti,Timis,TM,371,Vest
22.03,45.79,Sudrias,Timis,TM,369,Vest
22.06,45.72,Barna,Timis,TM,368,Vest
22.1,45.91,Bunea Mare,Timis,TM,359,Vest
21.36,45.27,Gherman,Timis,TM,358,Vest
22.12,45.65,Crivina,Timis,TM,357,Vest
22.4,45.84,Pietroasa,Timis,TM,357,Vest
22.04,45.57,Salbagel,Timis,TM,357,Vest
21.43,45.91,Bencecu de Jos,Timis,TM,356,Vest
22.03,45.93,Dubesti,Timis,TM,356,Vest
21.4,45.61,Stamora Romana,Timis,TM,356,Vest
21.95,45.95,Ohaba Romana,Timis,TM,353,Vest
21.58,45.82,Petrovaselo,Timis,TM,347,Vest
21.48,45.21,Latunas,Timis,TM,344,Vest
21.15,45.42,Ofsenita,Timis,TM,342,Vest
21.79,45.84,Paniova,Timis,TM,341,Vest
21.91,45.61,Honorici,Timis,TM,337,Vest
21.75,45.82,Ghizela,Timis,TM,331,Vest
20.97,45.41,Toager,Timis,TM,331,Vest
21.67,45.69,Capat,Timis,TM,324,Vest
21.38,45.71,Albina,Timis,TM,319,Vest
21.81,45.77,Gruni,Timis,TM,319,Vest
21.68,45.87,Brestovat,Timis,TM,310,Vest
21.96,45.6,Olosag,Timis,TM,305,Vest
21.56,45.7,Sarbova,Timis,TM,305,Vest
21.53,45.54,Cadar,Timis,TM,304,Vest
21.35,45.32,Percosova,Timis,TM,304,Vest
22.45,45.8,Poieni,Timis,TM,304,Vest
20.66,45.94,Vizejdia,Timis,TM,302,Vest
21.79,45.81,Babsa,Timis,TM,300,Vest
22.03,45.53,Zgribesti,Timis,TM,300,Vest
21.41,45.56,Cerna,Timis,TM,295,Vest
21.91,45.58,Padureni,Timis,TM,291,Vest
21.85,45.78,Paru,Timis,TM,285,Vest
21.28,45.57,Iosif,Timis,TM,283,Vest
21.34,45.66,Unip,Timis,TM,280,Vest
21.44,45.62,Otvesti,Timis,TM,279,Vest
22.39,45.8,Farasesti,Timis,TM,272,Vest
21.42,45.75,Bazosu Nou,Timis,TM,270,Vest
21.87,45.85,Fadimac,Timis,TM,269,Vest
21.39,45.64,Icloda,Timis,TM,268,Vest
21.93,45.73,Hezeris,Timis,TM,267,Vest
21.55,45.55,Duboz,Timis,TM,261,Vest
20.91,45.64,Sanmartinu Maghiar,Timis,TM,260,Vest
21.74,45.93,Cosarii,Timis,TM,259,Vest
21.55,45.94,Buzad,Timis,TM,258,Vest
22.26,45.76,Zolt,Timis,TM,258,Vest
22.28,45.84,Breazova,Timis,TM,250,Vest
21.33,45.41,Manastire,Timis,TM,249,Vest
21.29,45.29,Dejan,Timis,TM,245,Vest
22.07,45.69,Drinova,Timis,TM,234,Vest
21.62,45.83,Cralovat,Timis,TM,233,Vest
22.43,45.84,Crivina de Sus,Timis,TM,233,Vest
22.09,45.74,Botinesti,Timis,TM,231,Vest
22.06,45.76,Saceni,Timis,TM,226,Vest
20.99,45.47,Gad,Timis,TM,225,Vest
22.18,45.76,Matnicu Mic,Timis,TM,225,Vest
22.27,45.79,Jupanesti,Timis,TM,223,Vest
22.01,45.89,Iersnic,Timis,TM,220,Vest
20.88,45.44,Granicerii,Timis,TM,219,Vest
21.88,45.89,Bara,Timis,TM,216,Vest
22.37,45.9,Costeiu de Sus,Timis,TM,216,Vest
21.21,45.3,Gaiu Mic,Timis,TM,208,Vest
21.93,45.79,Nevrincea,Timis,TM,205,Vest
21.35,45.41,Berecuta,Timis,TM,204,Vest
22.07,45.71,Juresti,Timis,TM,204,Vest
21.82,45.88,Secas,Timis,TM,204,Vest
22.14,45.89,Povargina,Timis,TM,203,Vest
21.41,45.35,Semlacu Mic,Timis,TM,195,Vest
22.19,45.84,Colonia Mica,Timis,TM,194,Vest
22.2,45.77,Dragsinesti,Timis,TM,190,Vest
21.48,45.59,Blajova,Timis,TM,189,Vest
22.36,45.86,Homojdia,Timis,TM,185,Vest
22.29,45.78,Balosesti,Timis,TM,178,Vest
22.2,45.75,Gladna Montana,Timis,TM,176,Vest
21.27,45.71,Rudicica,Timis,TM,172,Vest
22.16,45.72,Hauzesti,Timis,TM,169,Vest
22.06,45.74,Sarazani,Timis,TM,169,Vest
21.66,45.85,Tes,Timis,TM,165,Vest
22.29,45.92,Grosi,Timis,TM,152,Vest
21.95,45.76,Valea Lunga Romana,Timis,TM,152,Vest
21.64,45.76,Topolovatu Mic,Timis,TM,148,Vest
21.52,45.98,Charlotenburg,Timis,TM,135,Vest
21.73,45.84,Hisias,Timis,TM,115,Vest
22.09,45.7,Botesti,Timis,TM,114,Vest
22.28,45.87,Zorani,Timis,TM,109,Vest
22.06,45.88,Padurani,Timis,TM,107,Vest
21.67,45.84,Lucaret,Timis,TM,104,Vest
20.4,46.15,Pordeanu,Timis,TM,104,Vest
20.41,46.1,Colonia Bulgara,Timis,TM,103,Vest
21.58,45.98,Bogda,Timis,TM,90,Vest
21.92,45.89,Lapusnic,Timis,TM,89,Vest
21.89,45.63,Pini,Timis,TM,88,Vest
22.34,45.94,Bulza,Timis,TM,69,Vest
21.82,45.91,Crivobara,Timis,TM,67,Vest
21.9,45.93,Radmanesti,Timis,TM,66,Vest
22.39,45.88,Cosevita,Timis,TM,55,Vest
22.32,45.89,Nemesesti,Timis,TM,53,Vest
22.31,45.74,Luncanii de Sus,Timis,TM,51,Vest
21.62,45.96,Comeat,Timis,TM,45,Vest
21.94,45.91,Dobresti,Timis,TM,44,Vest
21.5,45.9,Salciua Noua,Timis,TM,39,Vest
21.55,45.98,Altringen,Timis,TM,37,Vest
21.31,45.35,Rovinita Mica,Timis,TM,14,Vest
21.65,45.9,Hodos,Timis,TM,13,Vest
21.6,45.98,Sintar,Timis,TM,13,Vest
21.87,45.93,Spata,Timis,TM,12,Vest
21.84,45.93,Vizma,Timis,TM,12,Vest
22.04,45.9,Topla,Timis,TM,6,Vest
22.1,45.93,Bunea Mica,Timis,TM,0,Vest
21.76,45.9,Cheches,Timis,TM,0,Vest
22.04,45.68,Ciresu Mic,Timis,TM,0,Vest
21.54,45.9,Nadas,Timis,TM,0,Vest
28.79,45.18,Tulcea,Tulcea,TL,97662,Sud-Est
28.14,45.25,Macin,Tulcea,TL,12104,Sud-Est
28.72,44.89,Babadag,Tulcea,TL,10437,Sud-Est
29.65,45.16,Sulina,Tulcea,TL,5484,Sud-Est
28.24,45.19,Greci,Tulcea,TL,5481,Sud-Est
28.48,45.18,Niculitel,Tulcea,TL,5296,Sud-Est
28.46,45.27,Isaccea,Tulcea,TL,5022,Sud-Est
28.15,45.19,Carcaliu,Tulcea,TL,4271,Sud-Est
28.85,44.95,Sarichioi,Tulcea,TL,4264,Sud-Est
28.15,45.3,Jijila,Tulcea,TL,4207,Sud-Est
28.19,45.11,Turcoaia,Tulcea,TL,3922,Sud-Est
28.28,45.29,Luncavita,Tulcea,TL,3667,Sud-Est
28.87,44.76,Jurilovca,Tulcea,TL,3158,Sud-Est
28.68,44.72,Baia,Tulcea,TL,3090,Sud-Est
29.09,45.09,Mahmudia,Tulcea,TL,2961,Sud-Est
29.29,45.42,Chilia Veche,Tulcea,TL,2946,Sud-Est
28.13,44.85,Daeni,Tulcea,TL,2806,Sud-Est
28.3,45.08,Cerna,Tulcea,TL,2437,Sud-Est
28.38,44.88,Topolog,Tulcea,TL,2412,Sud-Est
28.15,44.92,Ostrov,Tulcea,TL,2336,Sud-Est
28.19,45.33,Vacareni,Tulcea,TL,2331,Sud-Est
28.66,45.19,Somova,Tulcea,TL,2303,Sud-Est
28.74,45.04,Mihail Kogalniceanu,Tulcea,TL,2074,Sud-Est
28.15,45.01,Peceneaga,Tulcea,TL,2061,Sud-Est
29.01,45.09,Bestepe,Tulcea,TL,1901,Sud-Est
28.54,45.04,Izvoarele,Tulcea,TL,1883,Sud-Est
28.77,44.95,Zebil,Tulcea,TL,1853,Sud-Est
28.88,45.03,Agighiol,Tulcea,TL,1830,Sud-Est
28.49,45.11,Valea Teilor,Tulcea,TL,1679,Sud-Est
28.56,44.9,Slava Cercheza,Tulcea,TL,1648,Sud-Est
28.38,44.72,Casimcea,Tulcea,TL,1557,Sud-Est
28.61,44.85,Slava Rusa,Tulcea,TL,1524,Sud-Est
28.72,45.16,Mineri,Tulcea,TL,1512,Sud-Est
28.89,44.8,Salcioara,Tulcea,TL,1481,Sud-Est
29.17,45.04,Murighiol,Tulcea,TL,1458,Sud-Est
28.48,44.91,Ciucurova,Tulcea,TL,1436,Sud-Est
28.2,45.41,Grindu,Tulcea,TL,1432,Sud-Est
28.16,45.35,Garvan,Tulcea,TL,1429,Sud-Est
28.77,44.73,Lunca,Tulcea,TL,1404,Sud-Est
28.94,45.04,Valea Nucarilor,Tulcea,TL,1377,Sud-Est
28.24,45.03,Traian,Tulcea,TL,1306,Sud-Est
28.73,45.1,Cataloi,Tulcea,TL,1289,Sud-Est
28.73,44.74,Ceamurlia de Jos,Tulcea,TL,1280,Sud-Est
28.62,44.98,Turda,Tulcea,TL,1267,Sud-Est
28.82,44.88,Enisala,Tulcea,TL,1258,Sud-Est
28.45,45.03,Horia,Tulcea,TL,1238,Sud-Est
28.62,45.05,Nalbant,Tulcea,TL,1232,Sud-Est
28.01,45.28,Smardan,Tulcea,TL,1217,Sud-Est
28.66,45.11,Frecatei,Tulcea,TL,1198,Sud-Est
28.05,45.41,I.c.bratianu,Tulcea,TL,1198,Sud-Est
28.59,45,Nicolae Balcescu,Tulcea,TL,1144,Sud-Est
28.94,45.02,Iazurile,Tulcea,TL,1125,Sud-Est
28.89,45.14,Malcoci,Tulcea,TL,1077,Sud-Est
28.92,45.15,Nufaru,Tulcea,TL,1072,Sud-Est
29.59,44.9,Sfantu Gheorghe,Tulcea,TL,1068,Sud-Est
28.32,45.29,Rachelu,Tulcea,TL,1029,Sud-Est
28.61,44.76,Ceamurlia de Sus,Tulcea,TL,1006,Sud-Est
28.55,44.77,Stejaru,Tulcea,TL,970,Sud-Est
28.29,44.96,Dorobantu,Tulcea,TL,960,Sud-Est
28.57,44.79,Mina Altan Tepe,Tulcea,TL,891,Sud-Est
28.84,44.76,Visina,Tulcea,TL,889,Sud-Est
28.59,45.21,Parches,Tulcea,TL,809,Sud-Est
28.42,44.77,Razboieni,Tulcea,TL,808,Sud-Est
28.37,45.15,Nifon,Tulcea,TL,805,Sud-Est
28.96,45.31,Pardina,Tulcea,TL,791,Sud-Est
28.28,44.86,Fagarasu Nou,Tulcea,TL,787,Sud-Est
28.68,44.96,Satu Nou,Tulcea,TL,762,Sud-Est
28.7,45.03,Lastuni,Tulcea,TL,761,Sud-Est
28.88,44.98,Sabangia,Tulcea,TL,727,Sud-Est
28.75,45,Randunica,Tulcea,TL,726,Sud-Est
28.57,45.15,Telita,Tulcea,TL,720,Sud-Est
28.66,44.95,Mihai Bravu,Tulcea,TL,717,Sud-Est
29.22,44.99,Dunavatu de Jos,Tulcea,TL,703,Sud-Est
28.51,44.8,Vasile Alecsandri,Tulcea,TL,695,Sud-Est
28.62,45.12,Posta,Tulcea,TL,686,Sud-Est
28.5,44.86,Fantana Mare,Tulcea,TL,668,Sud-Est
29.13,45.02,Plopul,Tulcea,TL,649,Sud-Est
28.58,44.72,Beidaud,Tulcea,TL,634,Sud-Est
28.4,44.84,Sambata Noua,Tulcea,TL,622,Sud-Est
28.61,44.81,Camena,Tulcea,TL,610,Sud-Est
28.36,45.04,Mircea Voda,Tulcea,TL,607,Sud-Est
28.34,44.96,Carjelari,Tulcea,TL,595,Sud-Est
28.51,44.75,Neatarnarea,Tulcea,TL,589,Sud-Est
28.39,45.28,Revarsarea,Tulcea,TL,573,Sud-Est
28.51,44.7,Sarighiol de Deal,Tulcea,TL,553,Sud-Est
29.06,45.01,Sarinasuf,Tulcea,TL,527,Sud-Est
28.77,44.86,Visterna,Tulcea,TL,523,Sud-Est
28.34,44.74,Corugea,Tulcea,TL,500,Sud-Est
29.39,45.08,Caraorman,Tulcea,TL,494,Sud-Est
28.64,44.7,Panduru,Tulcea,TL,478,Sud-Est
29.39,45.17,Crisan,Tulcea,TL,469,Sud-Est
28.94,45.19,Partizani,Tulcea,TL,459,Sud-Est
29.53,45.28,Letea,Tulcea,TL,456,Sud-Est
28.59,45.08,Trestenic,Tulcea,TL,436,Sud-Est
28.41,45.07,Balabancea,Tulcea,TL,430,Sud-Est
29.25,45.23,Mila 23,Tulcea,TL,399,Sud-Est
28.28,44.8,Rahman,Tulcea,TL,366,Sud-Est
28.45,45.07,Floresti,Tulcea,TL,363,Sud-Est
28.52,45.06,Alba,Tulcea,TL,361,Sud-Est
28.55,45.02,Iulia,Tulcea,TL,360,Sud-Est
28.24,44.9,Magurele,Tulcea,TL,347,Sud-Est
28.39,45.11,Hamcearca,Tulcea,TL,341,Sud-Est
29.11,45.18,Maliuc,Tulcea,TL,335,Sud-Est
29.55,45.4,Periprava,Tulcea,TL,322,Sud-Est
28.42,44.83,Cerbu,Tulcea,TL,321,Sud-Est
28.33,44.89,Luminita,Tulcea,TL,306,Sud-Est
29.57,45.29,C.a. Rosetti,Tulcea,TL,295,Sud-Est
28.79,45.29,Ceatalchioi,Tulcea,TL,255,Sud-Est
28.8,45.19,Tudor Vladimirescu,Tulcea,TL,242,Sud-Est
28.38,45.01,General Praporgescu,Tulcea,TL,230,Sud-Est
29.22,45.02,Dunavatu de Sus,Tulcea,TL,225,Sud-Est
28.67,44.79,Caugagia,Tulcea,TL,212,Sud-Est
28.31,44.93,Mesteru,Tulcea,TL,194,Sud-Est
28.43,44.97,Atmagea,Tulcea,TL,185,Sud-Est
28.35,44.83,Calfa,Tulcea,TL,184,Sud-Est
29.6,45.3,Sfistofca,Tulcea,TL,164,Sud-Est
28.97,45.13,Victoria,Tulcea,TL,160,Sud-Est
29.03,45.03,Colina,Tulcea,TL,147,Sud-Est
29.17,45.18,Gorgova,Tulcea,TL,147,Sud-Est
29,45.12,Baltenii de Sus,Tulcea,TL,141,Sud-Est
28.48,45.01,Closca,Tulcea,TL,135,Sud-Est
28.75,45.23,Patlageanca,Tulcea,TL,130,Sud-Est
28.25,44.92,Fantana Oilor,Tulcea,TL,110,Sud-Est
28.33,44.8,Cismeaua Noua,Tulcea,TL,109,Sud-Est
28.4,45.12,Caprioara,Tulcea,TL,101,Sud-Est
29.06,45.12,Baltenii de Jos,Tulcea,TL,98,Sud-Est
28.92,45.16,Ilganii de Jos,Tulcea,TL,88,Sud-Est
29.07,45.17,Vulturu,Tulcea,TL,80,Sud-Est
28.95,45.19,Ilganii de Sus,Tulcea,TL,68,Sud-Est
28.83,45.32,Plauru,Tulcea,TL,67,Sud-Est
28.36,45.26,Tichilesti,Tulcea,TL,44,Sud-Est
28.76,45.27,Salceni,Tulcea,TL,43,Sud-Est
29.04,45.35,Tatanir,Tulcea,TL,38,Sud-Est
28.28,44.77,Haidar,Tulcea,TL,25,Sud-Est
29.62,45.24,Cardon,Tulcea,TL,19,Sud-Est
28.14,44.9,Piatra,Tulcea,TL,16,Sud-Est
29.23,45.07,Uzlina,Tulcea,TL,4,Sud-Est
29.3,45.36,Caslita,Tulcea,TL,1,Sud-Est
28.32,44.97,Ardealu,Tulcea,TL,0,Sud-Est
29.23,45.39,Ostrovu Tataru,Tulcea,TL,0,Sud-Est
28.29,44.75,Stanca,Tulcea,TL,0,Sud-Est
24.37,45.11,Ramnicu Valcea,Valcea,VL,107074,Sud-Vest - Oltenia
24.26,44.66,Dragasani,Valcea,VL,20497,Sud-Vest - Oltenia
24.24,45.34,Brezoi,Valcea,VL,5930,Sud-Vest - Oltenia
24.34,45.25,Calimanesti,Valcea,VL,5188,Sud-Vest - Oltenia
24.24,44.97,Babeni,Valcea,VL,4567,Sud-Vest - Oltenia
24,45.15,Horezu,Valcea,VL,4396,Sud-Vest - Oltenia
23.93,45.17,Vaideeni,Valcea,VL,2991,Sud-Vest - Oltenia
24.38,45.11,Goranu,Valcea,VL,2710,Sud-Vest - Oltenia
23.87,44.98,Dealu Alunis,Valcea,VL,2704,Sud-Vest - Oltenia
24.17,45.08,Prajila,Valcea,VL,2570,Sud-Vest - Oltenia
23.94,44.61,Balcesti,Valcea,VL,2468,Sud-Vest - Oltenia
24.24,44.94,Valea Mare,Valcea,VL,2269,Sud-Vest - Oltenia
24.35,45.24,Jiblea Veche,Valcea,VL,2171,Sud-Vest - Oltenia
24.23,44.79,Orlesti,Valcea,VL,2147,Sud-Vest - Oltenia
24.24,45.21,Livadia,Valcea,VL,1945,Sud-Vest - Oltenia
24.11,45.11,Pietrari,Valcea,VL,1908,Sud-Vest - Oltenia
24.31,45.04,Stolniceni,Valcea,VL,1892,Sud-Vest - Oltenia
24.25,44.74,Prundeni,Valcea,VL,1876,Sud-Vest - Oltenia
24.12,45.16,Barbatesti,Valcea,VL,1818,Sud-Vest - Oltenia
24.25,44.7,Calina,Valcea,VL,1757,Sud-Vest - Oltenia
24.31,45.07,Copacelu,Valcea,VL,1677,Sud-Vest - Oltenia
24.06,45.15,Costesti,Valcea,VL,1631,Sud-Vest - Oltenia
24.21,44.63,Dobrusa,Valcea,VL,1620,Sud-Vest - Oltenia
24.18,44.94,Sirineasa,Valcea,VL,1607,Sud-Vest - Oltenia
24.09,45.12,Pietrarii de Sus,Valcea,VL,1599,Sud-Vest - Oltenia
23.95,45.42,Voineasa,Valcea,VL,1574,Sud-Vest - Oltenia
24.1,44.61,Susani,Valcea,VL,1564,Sud-Vest - Oltenia
24.3,45.09,Gura Suhasului,Valcea,VL,1550,Sud-Vest - Oltenia
24.19,45.01,Cosani,Valcea,VL,1514,Sud-Vest - Oltenia
24.29,44.82,Dragoesti,Valcea,VL,1504,Sud-Vest - Oltenia
24.11,44.57,Ramesti,Valcea,VL,1490,Sud-Vest - Oltenia
24.14,44.82,Glavile,Valcea,VL,1451,Sud-Vest - Oltenia
24.03,45.08,Otesani,Valcea,VL,1440,Sud-Vest - Oltenia
24.26,45.18,Olanesti,Valcea,VL,1423,Sud-Vest - Oltenia
24,45.12,Maldaresti,Valcea,VL,1420,Sud-Vest - Oltenia
24.23,44.87,Ionesti,Valcea,VL,1413,Sud-Vest - Oltenia
24.26,44.63,Zlatarei,Valcea,VL,1387,Sud-Vest - Oltenia
23.85,45.07,Mateesti,Valcea,VL,1386,Sud-Vest - Oltenia
23.87,45.04,Turcesti,Valcea,VL,1383,Sud-Vest - Oltenia
24.04,45.19,Bistrita,Valcea,VL,1325,Sud-Vest - Oltenia
24.2,44.57,Lungesti,Valcea,VL,1296,Sud-Vest - Oltenia
24.21,44.97,Romani,Valcea,VL,1280,Sud-Vest - Oltenia
24.39,45.25,Salatrucel,Valcea,VL,1261,Sud-Vest - Oltenia
23.96,44.64,Otetelisu,Valcea,VL,1197,Sud-Vest - Oltenia
24.29,44.61,Voicesti,Valcea,VL,1165,Sud-Vest - Oltenia
24.12,45.14,Bodesti,Valcea,VL,1163,Sud-Vest - Oltenia
24.19,45.12,Bunesti,Valcea,VL,1156,Sud-Vest - Oltenia
23.86,44.97,Targu Gangulesti,Valcea,VL,1125,Sud-Vest - Oltenia
24.04,45.35,Malaia,Valcea,VL,1122,Sud-Vest - Oltenia
23.81,45.05,Igoiu,Valcea,VL,1118,Sud-Vest - Oltenia
24.31,45.48,Greblesti,Valcea,VL,1115,Sud-Vest - Oltenia
24.22,45.18,Cheia,Valcea,VL,1097,Sud-Vest - Oltenia
24.09,44.99,Ursi,Valcea,VL,1085,Sud-Vest - Oltenia
23.96,45.04,Cernisoara,Valcea,VL,1081,Sud-Vest - Oltenia
24.31,45.12,Vladesti,Valcea,VL,1066,Sud-Vest - Oltenia
23.91,45.12,Slatioara,Valcea,VL,1056,Sud-Vest - Oltenia
23.98,44.61,Babeni-Oltetu,Valcea,VL,1039,Sud-Vest - Oltenia
24.39,45.06,Budesti,Valcea,VL,1035,Sud-Vest - Oltenia
24.12,45.02,Manailesti,Valcea,VL,1015,Sud-Vest - Oltenia
24.25,45.16,Valea Cheii,Valcea,VL,989,Sud-Vest - Oltenia
24.38,45.44,Boisoara,Valcea,VL,982,Sud-Vest - Oltenia
23.84,44.69,Ghioroiu,Valcea,VL,975,Sud-Vest - Oltenia
24.16,44.62,Fumureni,Valcea,VL,970,Sud-Vest - Oltenia
24.37,45.18,Gura Vaii,Valcea,VL,965,Sud-Vest - Oltenia
24.03,44.55,Lalosu,Valcea,VL,964,Sud-Vest - Oltenia
23.98,44.99,Copaceni,Valcea,VL,962,Sud-Vest - Oltenia
24.28,44.93,Galicea,Valcea,VL,958,Sud-Vest - Oltenia
23.91,45.09,Stroesti,Valcea,VL,958,Sud-Vest - Oltenia
23.84,45.12,Milostea,Valcea,VL,954,Sud-Vest - Oltenia
24.08,45.06,Folestii de Jos,Valcea,VL,951,Sud-Vest - Oltenia
23.96,44.57,Gorunesti,Valcea,VL,946,Sud-Vest - Oltenia
23.99,45.18,Romanii de Sus,Valcea,VL,944,Sud-Vest - Oltenia
24.24,44.59,Serbanesti,Valcea,VL,942,Sud-Vest - Oltenia
24.24,44.61,Stefanesti,Valcea,VL,935,Sud-Vest - Oltenia
24.36,45.22,Jiblea Noua,Valcea,VL,928,Sud-Vest - Oltenia
24.39,45.2,Daesti,Valcea,VL,920,Sud-Vest - Oltenia
24,44.67,Valea Mare,Valcea,VL,913,Sud-Vest - Oltenia
24.37,45.05,Barza,Valcea,VL,907,Sud-Vest - Oltenia
24.28,45.12,Priporu,Valcea,VL,906,Sud-Vest - Oltenia
24.25,45.04,Buleta,Valcea,VL,901,Sud-Vest - Oltenia
24.11,44.81,Olteanca,Valcea,VL,897,Sud-Vest - Oltenia
24.05,45.13,Tomsani,Valcea,VL,888,Sud-Vest - Oltenia
23.84,44.94,Sinesti,Valcea,VL,884,Sud-Vest - Oltenia
24.32,44.87,Casa Veche,Valcea,VL,881,Sud-Vest - Oltenia
24.21,44.66,Borosesti,Valcea,VL,878,Sud-Vest - Oltenia
24.05,45.04,Carstanesti,Valcea,VL,875,Sud-Vest - Oltenia
24.21,44.73,Mitrofani,Valcea,VL,866,Sud-Vest - Oltenia
24.39,45.15,Fedelesoiu,Valcea,VL,856,Sud-Vest - Oltenia
24.24,44.75,Zavideni,Valcea,VL,853,Sud-Vest - Oltenia
24.29,44.85,Cioboti,Valcea,VL,852,Sud-Vest - Oltenia
24.44,45.28,Radacinesti,Valcea,VL,851,Sud-Vest - Oltenia
23.92,44.76,Tetoiu,Valcea,VL,850,Sud-Vest - Oltenia
23.93,44.91,Romanesti,Valcea,VL,849,Sud-Vest - Oltenia
24.19,44.84,Scundu,Valcea,VL,843,Sud-Vest - Oltenia
24.21,44.67,Sutesti,Valcea,VL,837,Sud-Vest - Oltenia
24.29,45.06,Cazanesti,Valcea,VL,812,Sud-Vest - Oltenia
23.91,45.06,Ciresu,Valcea,VL,810,Sud-Vest - Oltenia
24.44,45.38,Mlaceni,Valcea,VL,809,Sud-Vest - Oltenia
23.82,45.02,Alunu,Valcea,VL,808,Sud-Vest - Oltenia
24.38,45.45,Gaujani,Valcea,VL,807,Sud-Vest - Oltenia
24.31,45.5,Cainenii Mici,Valcea,VL,805,Sud-Vest - Oltenia
24.03,45.14,Bogdanesti,Valcea,VL,788,Sud-Vest - Oltenia
24.38,45.15,Olteni,Valcea,VL,779,Sud-Vest - Oltenia
24.18,44.68,Streminoasa,Valcea,VL,769,Sud-Vest - Oltenia
24.06,45.09,Folestii de Sus,Valcea,VL,767,Sud-Vest - Oltenia
24.18,44.71,Mrenesti,Valcea,VL,762,Sud-Vest - Oltenia
24.3,45.5,Cainenii Mari,Valcea,VL,761,Sud-Vest - Oltenia
24.01,45.16,Romanii de Jos,Valcea,VL,754,Sud-Vest - Oltenia
24.14,45.16,Dobriceni,Valcea,VL,752,Sud-Vest - Oltenia
24,44.71,Draganu,Valcea,VL,752,Sud-Vest - Oltenia
23.9,45.17,Izvoru Rece,Valcea,VL,751,Sud-Vest - Oltenia
24.21,44.57,Stanesti-Lunca,Valcea,VL,747,Sud-Vest - Oltenia
24.09,44.63,Usurei,Valcea,VL,744,Sud-Vest - Oltenia
24.01,45.02,Armasesti,Valcea,VL,743,Sud-Vest - Oltenia
23.99,45.05,Madulari,Valcea,VL,742,Sud-Vest - Oltenia
24.29,44.89,Dragioiu,Valcea,VL,736,Sud-Vest - Oltenia
24.4,45.08,Racovita,Valcea,VL,735,Sud-Vest - Oltenia
23.87,45.14,Rugetu,Valcea,VL,735,Sud-Vest - Oltenia
24.37,45.27,Serbanesti,Valcea,VL,731,Sud-Vest - Oltenia
24.15,44.77,Amarasti,Valcea,VL,723,Sud-Vest - Oltenia
24.07,45.19,Pietreni,Valcea,VL,721,Sud-Vest - Oltenia
23.82,45,Rosia,Valcea,VL,720,Sud-Vest - Oltenia
24.2,44.83,Blejani,Valcea,VL,713,Sud-Vest - Oltenia
